hero_id,name,urlslug,note_1,note_2,identity,alive,appearances,first_appearance_month,first_appearance_year
1405,Burtram Worthington ,\/Burtram_Worthington_(Earth-616),Earth-616,,secret,deceased,11,,1970
1406,Deacon Frost ,\/Deacon_Frost_(Earth-616),Earth-616,,public,deceased,22,,1973
1407,Dead Girl ,\/Dead_Girl_(Moonbeam)_(Earth-616),Moonbeam ,Earth-616,secret,deceased,40,,2002
1408,Deadbolt ,\/Deadbolt_(Earth-616),Earth-616,,secret,deceased,8,,1994
1409,Deadpool ,\/Deadpool_(Wade_Wilson),Wade Wilson,,secret,living,500,Feburary,1991
1412,Roland Burroughs ,\/Roland_Burroughs_(Earth-616),Earth-616,,secret,deceased,29,,1980
1414,Phillip Sterling ,\/Phillip_Sterling_(Earth-616),Earth-616,,secret,deceased,32,,1968
1415,Cal'syee Neramani ,\/Cal%27syee_Neramani_(Earth-616),Earth-616,,public,living,,September,1977
1417,Deathurge ,\/Deathurge_(Earth-616),Earth-616,,secret,living,24,January,1981
1418,Gabriel Sepulveda ,\/Gabriel_Sepulveda_(Earth-616),Earth-616,,secret,living,7,June,1982
1419,Marco Delgado ,\/Marco_Delgado_(Earth-616),Earth-616,,secret,deceased,10,,1991
1420,Delilah ,\/Delilah_(Earth-616),Earth-616,,secret,living,31,August,1996
1421,Demogoblin ,\/Demogoblin_(Earth-616),Earth-616,,secret,deceased,40,,1989
1423,Paul Destine ,\/Paul_Destine_(Earth-616),Earth-616,,secret,deceased,18,,1968
1424,Irene Adler ,\/Irene_Adler_(Earth-616),Earth-616,,secret,deceased,82,,1981
1429,Roger Aubrey ,\/Roger_Aubrey_(Earth-616),Earth-616,,secret,living,43,March,1943
1432,Eric Payne ,\/Eric_Payne_(Earth-616),Earth-616,,secret,living,48,April,1977
1433,Jean DeWolff ,\/Jean_DeWolff_(Earth-616),Earth-616,,public,deceased,69,,1976
1435,Rachel Leighton ,\/Rachel_Leighton_(Earth-616),Earth-616,,secret,living,156,October,1985
1436,Archibald Dyker ,\/Archibald_Dyker_(Earth-616),Earth-616,,secret,living,33,November,1976
1437,Lillian Crawley ,\/Lillian_Crawley_(Earth-616),Earth-616,,secret,deceased,79,,1983
1441,Dive-Bomber ,\/Dive-Bomber_(Earth-616),Earth-616,,secret,deceased,3,,1988
1443,Tim Stuart ,\/Tim_Stuart_(Earth-616),Earth-616,,,living,10,December,1974
1445,Leonard Samson ,\/Leonard_Samson_(Earth-616),Earth-616,,public,deceased,260,,1971
1446,Lester Verde ,\/Lester_Verde_(Earth-616),Earth-616,,secret,living,26,August,1977
1447,Douglas Birely ,\/Douglas_Birely_(Earth-616),Earth-616,,public,living,33,November,1977
1448,Victor von Doom ,\/Victor_von_Doom_(Earth-616),Earth-616,,public,living,721,July,1962
1450,Anthony Druid ,\/Anthony_Druid_(Earth-616),Earth-616,,public,deceased,153,,1961
1451,Johann Fennhoff ,\/Johann_Fennhoff_(Earth-616),Earth-616,,public,living,56,November,1968
1452,Glitternight ,\/Glitternight_(Earth-616),Earth-616,,secret,living,12,March,1975
1453,Otto Octavius ,\/Otto_Octavius_(Earth-616),Earth-616,,secret,deceased,526,,1963
1455,Kinji Obatu ,\/Kinji_Obatu_(Earth-616),Earth-616,,secret,deceased,16,,1969
1457,Doctor Sun ,\/Doctor_Sun_(Earth-616),Earth-616,,secret,deceased,27,,1974
1458,Domina ,\/Domina_(Earth-616),Earth-616,,secret,deceased,7,,2000
1459,Duvid Fortunov ,\/Duvid_Fortunov_(Earth-616),Earth-616,,public,living,57,August,1975
1460,Neena Thurman ,\/Neena_Thurman_(Earth-616),Earth-616,,secret,living,310,March,1992
1461,Dominus ,\/Dominus_(Earth-616),Earth-616,,,living,9,June,1966
1462,Domo ,\/Domo_(Earth-616),Earth-616,,single,living,12,November,1976
1463,Dorma ,\/Dorma_(Earth-616),Earth-616,,single,deceased,113,,1939
1464,Dormammu ,\/Dormammu_(Earth-616),Earth-616,,single,living,132,November,1964
1465,Doop ,\/Doop_(Earth-616),Earth-616,,single,living,113,July,2001
1467,Doughboy ,\/Doughboy_(Earth-616),Earth-616,,,living,11,May,1977
1470,Dulb ,\/Dulb_(Earth-616),Earth-616,,,living,2,November,1982
1471,Vlad Dracula ,\/Vlad_Dracula_(Earth-616),Earth-616,,single,living,223,March,1951
1473,Tako Shamara ,\/Tako_Shamara_(Earth-616),Earth-616,,secret,deceased,6,,1980
1475,Dragon Man ,\/Dragon_Man_(Earth-616),Earth-616,,single,living,139,Feburary,1965
1476,Dragon of the Moon ,\/Dragon_of_the_Moon_(Earth-616),Earth-616,,secret,living,15,December,1984
1477,Dragona ,\/Dragona_(Earth-616),Earth-616,,secret,living,5,August,1979
1478,Tamara Kurtz ,\/Tamara_Kurtz_(Earth-616),Earth-616,,secret,living,23,September,1990
1479,Frank Drake ,\/Frank_Drake_(Earth-616),Earth-616,,single,living,114,April,1972
1480,Bram Velsing ,\/Bram_Velsing_(Earth-616),Earth-616,,secret,living,14,August,1977
1482,Barbara Robb ,\/Barbara_Robb_(Earth-616),Earth-616,,secret,living,7,December,1978
1483,Tiamut ,\/Tiamut_(Earth-616),Earth-616,,secret,living,35,December,1977
1484,Dreamqueen ,\/Dreamqueen_(Earth-616),Earth-616,,secret,living,19,March,1988
1485,Druig ,\/Druig_(Earth-616),Earth-616,,secret,living,31,May,1977
1486,Dromedan ,\/Dromedan_(Earth-616),Earth-616,,,living,8,October,1977
1487,Timothy Dugan ,\/Timothy_Dugan_(Earth-616),Earth-616,,public,deceased,517,,1963
1488,Sooraya Qadir ,\/Sooraya_Qadir_(Earth-616),Earth-616,,secret,living,125,December,2002
1489,Dweller-in-Darkness ,\/Dweller-in-Darkness_(Earth-616),Earth-616,,secret,living,18,November,1974
1491,Kyle Brock ,\/Kyle_Brock_(Earth-616),Earth-616,,secret,living,12,September,1988
1492,Earthquake ,\/Earthquake_(Earth-616),Earth-616,,secret,living,26,September,1980
1494,Renee Deladier ,\/Renee_Deladier_(Earth-616),Earth-616,,secret,living,12,August,1986
1495,Edith Harker ,\/Edith_Harker_(Earth-616),Earth-616,,single,living,11,March,1973
1496,Edwin Jarvis ,\/Edwin_Jarvis_(Earth-616),Earth-616,,single,living,567,November,1964
1497,Leopold Stryke ,\/Leopold_Stryke_(Earth-616),Earth-616,,public,deceased,40,,1963
1498,Edward Lavell ,\/Edward_Lavell_(Earth-616),Earth-616,,public,living,43,April,1983
1499,Elihas Starr ,\/Elihas_Starr_(Earth-616),Earth-616,,public,deceased,45,,1962
1500,Ego ,\/Ego_(Earth-616),Earth-616,,single,living,53,September,1966
1502,Elathan ,\/Elathan_(Earth-616),Earth-616,,secret,living,3,November,1982
1503,Maxwell Dillon ,\/Maxwell_Dillon_(Earth-616),Earth-616,,public,living,225,Feburary,1964
1504,Electron ,\/Electron_(Imperial_Guard)_(Earth-616),Imperial Guard ,Earth-616,secret,living,38,October,1977
1505,Elektra Natchios ,\/Elektra_Natchios_(Earth-616),Earth-616,,secret,living,280,January,1981
1507,Elfqueen ,\/Elfqueen_(Linnea)_(Earth-616),Linnea ,Earth-616,secret,living,5,October,1981
1509,Joshua Foley ,\/Joshua_Foley_(Earth-616),Earth-616,,secret,living,101,November,2003
1511,Manuel de la Rocha ,\/Manuel_de_la_Rocha_(Earth-616),Earth-616,,secret,living,52,June,1984
1512,Marius St. Croix ,\/Marius_St._Croix_(Earth-616),Earth-616,,secret,living,31,November,1994
1513,Jonathan Chambers ,\/Jonathan_Chambers_(Earth-616),Earth-616,,secret,living,2,October,1993
1514,Amora ,\/Amora_(Earth-616),Earth-616,,public,living,247,April,1964
1515,Katherine Power ,\/Katherine_Power_(Earth-616),Earth-616,,secret,living,106,August,1984
1516,Charles Delazny Jr. ,\/Charles_Delazny_Jr._(Earth-616),Earth-616,,secret,deceased,15,,1977
1518,Eon ,\/Eon_(Earth-616),Earth-616,,secret,living,45,September,1973
1519,Epoch ,\/Epoch_(Earth-616),Earth-616,,,living,22,August,1991
1520,Equilibrius ,\/Equilibrius_(Earth-616),Earth-616,,secret,living,10,November,1969
1521,Terrance Sorenson ,\/Terrance_Sorenson_(Earth-616),Earth-616,,public,living,20,July,1974
1522,Davan Shakari ,\/Davan_Shakari_(Earth-616),Earth-616,,secret,living,21,Feburary,1976
1523,Eros ,\/Eros_(Earth-616),Earth-616,,public,living,193,Feburary,1973
1524,Eson ,\/Eson_(Earth-616),Earth-616,,secret,living,20,March,1977
1525,Ereshkigal ,\/Ereshkigal_(Deviant)_(Earth-616),Deviant ,Earth-616,secret,living,24,May,1979
1526,Eternity ,\/Eternity_(Earth-616),Earth-616,,secret,living,100,November,1965
1527,Ever ,\/Ever_(Earth-616),Earth-616,,secret,living,5,October,1995
1529,Skurge ,\/Skurge_(Earth-616),Earth-616,,secret,deceased,88,,1964
1530,Bennet du Paris ,\/Bennet_du_Paris_(Earth-616),Earth-616,,secret,living,69,July,1993
1532,Z'Cann ,\/Z%27Cann_(Earth-616),Earth-616,,public,living,,Feburary,2000
1533,Zabu ,\/Zabu_(Earth-616),Earth-616,,public,living,234,March,1965
1534,Zakka ,\/Zakka_(Earth-616),Earth-616,,secret,living,3,August,1977
1535,Zala Dane ,\/Zala_Dane_(Earth-616),Earth-616,,secret,deceased,22,,1970
1536,Maximillian Zaran ,\/Maximillian_Zaran_(Earth-616),Earth-616,,single,living,51,June,1979
1537,Zarathos ,\/Zarathos_(Earth-616),Earth-616,,secret,living,40,August,1972
1539,Thomas Philip Moreau ,\/Thomas_Philip_Moreau_(Earth-616),Earth-616,,public,deceased,3,,1999
1542,Zephyr ,\/Zephyr_(Earth-616),Earth-616,,single,living,16,August,1974
1544,Alexander Power ,\/Alexander_Power_(Earth-616),Earth-616,,secret,living,197,August,1984
1546,Zeus Panhellenios ,\/Zeus_Panhellenios_(Earth-616),Earth-616,,single,living,124,June,1949
1547,Ziran ,\/Ziran_(Earth-616),Earth-616,,,living,34,December,1977
1548,Norman Harrison ,\/Norman_Harrison_(Earth-616),Earth-616,,secret,deceased,9,,1991
1549,Zom ,\/Zom_(Earth-616),Earth-616,,secret,living,14,May,1967
1550,Simon Garth ,\/Simon_Garth_(Earth-616),Earth-616,,secret,living,37,July,1953
1551,Zsaji ,\/Zsaji_(Earth-616),Earth-616,,secret,deceased,13,,1984
1552,Zuras ,\/Zuras_(Earth-616),Earth-616,,single,deceased,52,,1940
1553,Zzzax ,\/Zzzax_(Earth-616),Earth-616,,public,living,32,August,1973
1554,Mariko Yashida ,\/Mariko_Yashida_(Earth-616),Earth-616,,single,deceased,76,,1979
1556,Plan Chu ,\/Plan_Chu_(Earth-616),Earth-616,,secret,deceased,61,,1956
1557,Henry Pym ,\/Henry_Pym_(Earth-616),Earth-616,,public,living,1237,January,1962
1558,Rita DeMara ,\/Rita_DeMara_(Earth-616),Earth-616,,public,living,67,Feburary,1986
1559,Ymir ,\/Ymir_(Earth-616),Earth-616,,single,living,30,October,1963
1561,Yukio ,\/Yukio_(Earth-616),Earth-616,,single,living,68,September,1982
1562,Xander ,\/Xander_(Creators)_(Earth-616),Creators ,Earth-616,single,living,3,October,1976
1563,Cassandra Nova Xavier ,\/Cassandra_Nova_Xavier_(Earth-616),Earth-616,,secret,living,21,July,2001
1565,Laura Kinney ,\/Laura_Kinney_(Earth-616),Earth-616,,secret,living,265,Feburary,2004
1567,Carl Denti ,\/Carl_Denti_(Earth-616),Earth-616,,public,living,18,June,1993
1570,Edith Sawyer ,\/Edith_Sawyer_(Earth-616),Earth-616,,secret,deceased,27,,2001
1572,Uatu ,\/Uatu_(Earth-616),Earth-616,,public,deceased,373,,1963
1573,Ulik ,\/Ulik_(Earth-616),Earth-616,,public,deceased,91,,1967
1576,Ultron ,\/Ultron_(Earth-616),Earth-616,,single,deceased,181,,1968
1577,Umar ,\/Umar_(Earth-616),Earth-616,,public,living,48,November,1966
1578,Milos Masaryk ,\/Milos_Masaryk_(Earth-616),Earth-616,,secret,living,43,August,1964
1580,James Montgomery Falsworth ,\/James_Montgomery_Falsworth_(Earth-616),Earth-616,,secret,deceased,32,,1976
1581,Brian Falsworth ,\/Brian_Falsworth_(Earth-616),Earth-616,,secret,deceased,53,,1977
1582,Gunther Bain ,\/Gunther_Bain_(Earth-616),Earth-616,,secret,deceased,51,,1964
1583,Carmella Unuscione ,\/Carmella_Unuscione_(Earth-616),Earth-616,,secret,living,36,March,1993
1584,Mikhail Ursus ,\/Mikhail_Ursus_(Earth-616),Earth-616,,secret,living,51,April,1981
1586,John Walker ,\/John_Walker_(Earth-616),Earth-616,,secret,living,346,November,1986
1587,Utgard-Loki ,\/Utgard-Loki_(Earth-616),Earth-616,,secret,living,9,June,1978
1588,Lomen ,\/Lomen_(Earth-616),Earth-616,,secret,living,7,September,1986
1590,Quasi-Motivational Destruct Organism ,\/Quasi-Motivational_Destruct_Organism_(Earth-616),Earth-616,,,living,33,November,1966
1591,Quelin ,\/Quelin_(Earth-616),Earth-616,,public,living,1,January,2011
1592,Pietro Maximoff ,\/Pietro_Maximoff_(Earth-616),Earth-616,,public,living,740,March,1964
1594,Obadiah Stane ,\/Obadiah_Stane_(Earth-616),Earth-616,,public,deceased,41,,1982
1595,Elton Healey ,\/Elton_Healey_(Earth-616),Earth-616,,secret,deceased,23,,1983
1596,Odin Borson ,\/Odin_Borson_(Earth-616),Earth-616,,public,living,502,October,1962
1597,Brian Dunlap ,\/Brian_Dunlap_(Earth-616),Earth-616,,secret,living,19,January,1967
1598,Ogun ,\/Ogun_(Ninja)_(Earth-616),Ninja ,Earth-616,secret,living,23,November,1984
1599,Arkady Rossovich ,\/Arkady_Rossovich_(Earth-616),Earth-616,,secret,deceased,62,,1992
1600,Model X3Z ,\/Model_X3Z_(Earth-616),Earth-616,,secret,deceased,22,,1976
1601,Oneg ,\/Oneg_(Earth-616),Earth-616,,,living,20,March,1977
1602,Onslaught ,\/Onslaught_(Psychic_Entity)_(Earth-616),Psychic Entity ,Earth-616,secret,living,60,May,1996
1604,Abner Jonas ,\/Abner_Jonas_(Earth-616),Earth-616,,,living,6,October,1965
1605,Orka ,\/Orka_(Earth-616),Earth-616,,secret,deceased,41,,1970
1607,Orphan-Maker ,\/Orphan-Maker_(Peter)_(Earth-616),Peter ,Earth-616,secret,living,20,August,1988
1608,Osiris ,\/Osiris_(Earth-616),Earth-616,,public,living,17,September,1975
1609,Grom ,\/Grom_(Earth-616),Earth-616,,secret,living,41,August,1971
1610,Leland Owlsley ,\/Leland_Owlsley_(Earth-616),Earth-616,,public,living,107,August,1964
1611,Ozymandias ,\/Ozymandias_(Earth-616),Earth-616,,secret,living,36,May,1996
1612,Fafnir ,\/Fafnir_(Nastrond)_(Earth-616),Nastrond ,Earth-616,secret,deceased,21,,1966
1613,Samuel Wilson ,\/Samuel_Wilson_(Earth-616),Earth-616,,public,living,512,September,1969
1614,Falcona ,\/Falcona_(Earth-616),Earth-616,,public,living,15,October,1968
1615,Autumn Rolfson ,\/Autumn_Rolfson_(Earth-616),Earth-616,,secret,deceased,23,,1987
1616,Fandral ,\/Fandral_(Earth-616),Earth-616,,secret,deceased,375,,1965
1617,Fang ,\/Fang_(Imperial_Guard)_(Earth-616),Imperial Guard ,Earth-616,secret,deceased,12,,1977
1618,Charlie Cluster-7 ,\/Charlie_Cluster-7_(Earth-616),Earth-616,,secret,living,112,August,2002
1619,Farouk Al-Fasaud ,\/Farouk_Al-Fasaud_(Earth-616),Earth-616,,secret,living,5,November,1987
1620,Fatale ,\/Fatale_(Earth-616),Earth-616,,secret,living,31,April,1993
1622,Maria Callasantos ,\/Maria_Callasantos_(Earth-616),Earth-616,,secret,deceased,77,,1991
1623,Feron ,\/Feron_(Excalibur)_(Earth-616),Excalibur ,Earth-616,,living,22,March,1992
1624,Fever Pitch ,\/Fever_Pitch_(Earth-616),Earth-616,,secret,deceased,23,,1999
1626,Fin ,\/Fin_(Intruders)_(Earth-616),Intruders ,Earth-616,secret,living,18,June,1990
1627,Fin Fang Foom ,\/Fin_Fang_Foom_(Earth-616),Earth-616,,secret,living,69,October,1961
1628,Bonita Juarez ,\/Bonita_Juarez_(Earth-616),Earth-616,,secret,living,80,November,1981
1629,Gary Gilbert ,\/Gary_Gilbert_(Earth-616),Earth-616,,secret,deceased,26,,1970
1630,Firefall ,\/Firefall_(First_Line)_(Earth-616),First Line ,Earth-616,,deceased,4,,2000
1632,Pyreus Kril ,\/Pyreus_Kril_(Earth-616),Earth-616,,secret,living,99,July,1974
1633,Angelica Jones ,\/Angelica_Jones_(Earth-616),Earth-616,,public,living,319,May,1985
1637,Fiz ,\/Fiz_(Earth-616),Earth-616,,public,living,16,December,1999
1638,Karl Morgenthau ,\/Karl_Morgenthau_(Earth-616),Earth-616,,secret,living,29,December,1985
1641,Richard Deacon ,\/Richard_Deacon_(Earth-616),Earth-616,,secret,living,34,November,1976
1642,Flying Tiger ,\/Flying_Tiger_(Earth-616),Earth-616,,secret,living,19,October,1981
1643,Franklin Nelson ,\/Franklin_Nelson_(Earth-616),Earth-616,,single,living,528,April,1964
1645,Greg Salinger ,\/Greg_Salinger_(Earth-616),Earth-616,,public,living,16,May,1977
1646,Gloria Dayne ,\/Gloria_Dayne_(Earth-616),Earth-616,,secret,living,14,Feburary,1999
1647,Carl Walker ,\/Carl_Walker_(Earth-616),Earth-616,,secret,living,26,January,1974
1648,Michael McCain ,\/Michael_McCain_(Earth-616),Earth-616,,secret,deceased,31,,1990
1649,Foreigner ,\/Foreigner_(Earth-616),Earth-616,,,living,35,June,1986
1652,Aleytys Forrester ,\/Aleytys_Forrester_(Earth-616),Earth-616,,public,living,30,March,1981
1653,Forsung ,\/Forsung_(Earth-616),Earth-616,,secret,living,6,August,1967
1654,Jane Foster ,\/Jane_Foster_(Earth-616),Earth-616,,single,living,211,September,1962
1655,Foxbat ,\/Foxbat_(Earth-616),Earth-616,,secret,deceased,11,,1991
1656,Frankenstein's Monster ,\/Frankenstein%27s_Monster_(Earth-616),Earth-616,,secret,living,,January,1968
1661,Freakmaster ,\/Freakmaster_(Earth-616),Earth-616,,secret,living,2,July,1982
1662,Spike ,\/Spike_(Freeman)_(Earth-616),Freeman ,Earth-616,secret,deceased,24,,2001
1663,Cathy Webster ,\/Cathy_Webster_(Earth-616),Earth-616,,secret,living,17,September,1994
1664,Frey ,\/Frey_(Earth-616),Earth-616,,secret,living,7,April,1980
1665,Frigga ,\/Frigga_(Earth-616),Earth-616,,secret,living,106,May,1963
1666,Francois Le Blanc ,\/Francois_Le_Blanc_(Earth-616),Earth-616,,secret,deceased,17,,1965
1667,Eugene Patilio ,\/Eugene_Patilio_(Earth-616),Earth-616,,secret,living,26,September,1982
1668,Cordelia Frost ,\/Cordelia_Frost_(Earth-616),Earth-616,,public,living,15,January,1995
1671,Nicholas Fury ,\/Nicholas_Fury_(Earth-616),Earth-616,,single,living,1137,May,1963
1673,Randolph James ,\/Randolph_James_(Earth-616),Earth-616,,public,living,7,Feburary,1980
1674,Gaea ,\/Gaea_(Earth-616),Earth-616,,secret,living,92,Feburary,1975
1675,Gaia ,\/Gaia_(Earth-616),Earth-616,,secret,living,14,April,1998
1676,Galactus ,\/Galactus_(Earth-616),Earth-616,,secret,living,390,March,1966
1677,Rogue ,\/Rogue_(Anna_Marie)_(Earth-616),Anna Marie ,Earth-616,secret,living,850,,
1678,Spider-Man ,\/Spider-Man_(Peter_Parker),Peter Parker,,secret,living,4043,August,1962
1679,Galaxy Master ,\/Galaxy_Master_(Earth-616),Earth-616,,secret,living,10,January,1969
1680,Remy LeBeau ,\/Remy_LeBeau_(Earth-616),Earth-616,,secret,living,636,July,1990
1681,Ernesto & Luigi Gambonno ,\/Ernesto_%26_Luigi_Gambonno_(Earth-616),Earth-616,,public,living,,September,1964
1682,Jeremy Stevens ,\/Jeremy_Stevens_(Earth-616),Earth-616,,secret,living,25,December,1991
1684,Gamora ,\/Gamora_(Earth-616),Earth-616,,single,living,218,June,1975
1685,Ord Zyonz ,\/Ord_Zyonz_(Earth-616),Earth-616,,,living,30,March,1977
1686,Isaac Christians ,\/Isaac_Christians_(Earth-616),Earth-616,,public,living,127,April,1981
1687,Yuri Topolov ,\/Yuri_Topolov_(Earth-616),Earth-616,,secret,deceased,13,,1962
1690,Gateway ,\/Gateway_(Earth-616),Earth-616,,secret,deceased,64,,1988
1691,Gauntlet ,\/Gauntlet_(Dark_Riders)_(Earth-616),Dark Riders ,Earth-616,,living,24,April,1991
1692,Gaza ,\/Gaza_(Earth-616),Earth-616,,public,living,27,November,1969
1694,Gazelle ,\/Gazelle_(Scratch)_(Earth-616),Scratch ,Earth-616,secret,deceased,10,,1977
1695,Geb ,\/Geb_(Earth-616),Earth-616,,single,living,4,November,1975
1697,Delilah Dearborn ,\/Delilah_Dearborn_(Earth-616),Earth-616,,public,living,16,January,1996
1698,Geirrodur ,\/Geirrodur_(Earth-616),Earth-616,,secret,living,31,Feburary,1964
1699,Joshua Link ,\/Joshua_Link_(Earth-616),Earth-616,,secret,deceased,15,,1970
1702,Ghaur ,\/Ghaur_(Earth-616),Earth-616,,secret,living,39,November,1985
1703,Ghost ,\/Ghost_(Earth-616),Earth-616,,secret,living,97,June,1987
1705,Johnathon Blaze ,\/Johnathon_Blaze_(Earth-616),Earth-616,,secret,living,426,August,1972
1706,Daniel Ketch ,\/Daniel_Ketch_(Earth-616),Earth-616,,secret,living,311,May,1990
1711,Martin Blank ,\/Martin_Blank_(Earth-616),Earth-616,,public,living,31,July,1972
1712,Gideon ,\/Gideon_(Earth-616),Earth-616,,secret,deceased,31,,1991
1713,Beckah Parker ,\/Beckah_Parker_(Earth-616),Earth-616,,secret,deceased,5,,2001
1714,Melvin Potter ,\/Melvin_Potter_(Earth-616),Earth-616,,public,living,59,July,1966
1715,Kallark ,\/Kallark_(Earth-616),Earth-616,,public,living,160,October,1977
1716,Glynis Zarkov ,\/Glynis_Zarkov_(Earth-616),Earth-616,,public,living,9,January,1986
1718,Thomas Gideon ,\/Thomas_Gideon_(Earth-616),Earth-616,,,living,24,January,1965
1719,Glytra ,\/Glytra_(Earth-616),Earth-616,,public,living,2,March,1982
1721,Goblyn ,\/Goblyn_(Earth-616),Earth-616,,secret,living,37,July,1987
1722,Matthew Gilden ,\/Matthew_Gilden_(Earth-616),Earth-616,,secret,deceased,26,,1977
1725,Gwendolyne Sabuki ,\/Gwendolyne_Sabuki_(Earth-616),Earth-616,,secret,deceased,12,,1978
1726,Golem ,\/Golem_(Statue)_(Earth-616),Statue ,Earth-616,,living,9,December,1970
1727,Jacob Goldstein ,\/Jacob_Goldstein_(Earth-616),Earth-616,,secret,living,6,January,1977
1731,Alphonsus Lefszycic ,\/Alphonsus_Lefszycic_(Earth-616),Earth-616,,secret,living,11,May,1987
1732,George Blair ,\/George_Blair_(Earth-616),Earth-616,,secret,living,4,Feburary,1992
1733,Gorgon ,\/Gorgon_(Earth-616),Earth-616,,secret,living,272,November,1965
1736,Gorr ,\/Gorr_(New_Men)_(Earth-616),New Men ,Earth-616,single,living,9,June,1976
1737,Steven Rogers ,\/Steven_Rogers_(William_Burnside)_(Earth-616),William Burnside ,Earth-616,secret,living,52,December,1953
1738,En Dwi Gast ,\/En_Dwi_Gast_(Earth-616),Earth-616,,secret,living,63,October,1969
1739,Franklin Hall ,\/Franklin_Hall_(Earth-616),Earth-616,,public,living,63,April,1977
1740,Norman Osborn ,\/Norman_Osborn_(Earth-616),Earth-616,,public,living,692,July,1964
1741,Harold Osborn ,\/Harold_Osborn_(Earth-616),Earth-616,,single,living,474,December,1965
