hero_id,name,urlslug,note_1,note_2,identity,gsm,alive,appearances,first_appearance_year,first_appearance_month
1931,Humphry Dumpler ,\/wiki\/Humphry_Dumpler_(New_Earth),New Earth,,public,,living,14,2003, August
1932,Stanley Printwhistle ,\/wiki\/Stanley_Printwhistle_(New_Earth),New Earth,,public,,living,13,1995, March
1933,Charles Halstead ,\/wiki\/Charles_Halstead_(New_Earth),New Earth,,,,deceased,8,1945, December
1934,Roger Hayden ,\/wiki\/Roger_Hayden_(New_Earth),New Earth,,secret,,deceased,78,1965, June
1935,Angelo Bend ,\/wiki\/Angelo_Bend_(New_Earth),New Earth,,secret,,living,29,2002, May
1938,David Clinton ,\/wiki\/David_Clinton_(New_Earth),New Earth,,secret,,living,88,1962, November
1939,Walker Gabriel ,\/wiki\/Walker_Gabriel_(New_Earth),New Earth,,secret,,deceased,17,1998, March
1940,Jack Ryder ,\/wiki\/Jack_Ryder_(New_Earth),New Earth,,secret,,living,188,1968, April
1941,Jeremy Tell ,\/wiki\/Jeremy_Tell_(New_Earth),New Earth,,public,,living,14,2001, August
1942,Turtle Man ,\/wiki\/Turtle_Man_(New_Earth),New Earth,,,,living,10,1956, October
1943,Joseph Monteleone ,\/wiki\/Joseph_Monteleone_(New_Earth),New Earth,,secret,,living,24,2001, July
1944,Anthony Woodward ,\/wiki\/Anthony_Woodward_(New_Earth),New Earth,,secret,,living,40,2001, August
1945,Giovanni Giuseppe ,\/wiki\/Giovanni_Giuseppe_(New_Earth),New Earth,,secret,,deceased,136,1960, July
1946,Emil LaSalle ,\/wiki\/Emil_LaSalle_(New_Earth),New Earth,,secret,,deceased,61,1981, December
1947,Roy Lincoln ,\/wiki\/Roy_Lincoln_(New_Earth),New Earth,,secret,,deceased,21,1941, August
1948,Delilah Tyler ,\/wiki\/Delilah_Tyler_(New_Earth),New Earth,,secret,,deceased,35,1989, January
1953,Maxwell Lord IV ,\/wiki\/Maxwell_Lord_IV_(New_Earth),New Earth,,public,,living,218,1987, May
1955,Otis Flannegan ,\/wiki\/Otis_Flannegan_(New_Earth),New Earth,,public,,deceased,22,1988, April
1956,Lagomorph ,\/wiki\/Lagomorph_(New_Earth),New Earth,,secret,,living,1,2005, October
1957,Hindenberg ,\/wiki\/Hindenberg_(New_Earth),New Earth,,secret,,living,2,2005, October
1958,Splitshot ,\/wiki\/Splitshot_(New_Earth),New Earth,,secret,,living,3,2005, October
1959,Tremor ,\/wiki\/Tremor_(New_Earth),New Earth,,secret,,living,5,2005, October
1960,Jongleur ,\/wiki\/Jongleur_(New_Earth),New Earth,,secret,,living,6,2005, October
1961,Boris Ulyanov ,\/wiki\/Boris_Ulyanov_(New_Earth),New Earth,,,,living,32,1986, August
1962,Natasha Ulyanov ,\/wiki\/Natasha_Ulyanov_(New_Earth),New Earth,,,,living,34,1986, August
1963,Hugo Strange ,\/wiki\/Hugo_Strange_(New_Earth),New Earth,,public,,living,48,1940, February
1964,Burt Weston ,\/wiki\/Burt_Weston_(New_Earth),New Earth,,secret,,deceased,5,1986, May
1967,Black Manta ,\/wiki\/Black_Manta_(New_Earth),New Earth,,secret,,living,95,1967, October
1970,Inza Cramer ,\/wiki\/Inza_Cramer_(New_Earth),New Earth,,secret,,deceased,124,1940, May
1973,Death ,\/wiki\/Death_(New_Earth),New Earth,,secret,,living,58,1989, August
1974,Desire ,\/wiki\/Desire_(New_Earth),New Earth,,secret,Bisexual Characters,living,20,1989, November
1975,Despair ,\/wiki\/Despair_(New_Earth),New Earth,,secret,,living,12,1989, November
1976,Destiny ,\/wiki\/Destiny_(New_Earth),New Earth,,secret,,living,27,1972, August
1977,Dream ,\/wiki\/Dream_(New_Earth),New Earth,,secret,,deceased,95,1989, January
1981,Wesley Dodds ,\/wiki\/Wesley_Dodds_(New_Earth),New Earth,,secret,,deceased,391,1939, April
1987,Bat-Mite ,\/wiki\/Bat-Mite_(New_Earth),New Earth,,secret,,living,37,1959, May
1992,Tula ,\/wiki\/Tula_(New_Earth),New Earth,,public,,deceased,58,1967, June
1993,Lorena Marquez ,\/wiki\/Lorena_Marquez_(New_Earth),New Earth,,secret,,living,77,2004, May
1995,Albert Pratt ,\/wiki\/Albert_Pratt_(New_Earth),New Earth,,secret,,deceased,370,1940, October
1996,Adam Cray ,\/wiki\/Adam_Cray_(New_Earth),New Earth,,secret,,deceased,15,1990, August
1997,Arnold Etchinson ,\/wiki\/Arnold_Etchinson_(New_Earth),New Earth,,secret,,deceased,13,1991, January
1998,Aaron Helzinger ,\/wiki\/Aaron_Helzinger_(New_Earth),New Earth,,secret,,living,32,1992, August
1999,"William Everett, Sr. ","\/wiki\/William_Everett,_Sr._(New_Earth)",New Earth,,public,,deceased,44,1983, July
2000,William Everett III ,\/wiki\/William_Everett_III_(New_Earth),New Earth,,secret,,deceased,39,1994, March
2001,Floyd Barstow ,\/wiki\/Floyd_Barstow_(New_Earth),New Earth,,,,deceased,4,1996, October
2002,Lonnie Machin ,\/wiki\/Lonnie_Machin_(New_Earth),New Earth,,secret,,living,50,1989, November
2004,Uno ,\/wiki\/Uno_(New_Earth),New Earth,,secret,,deceased,25,1996, August
2005,Anton Arcane ,\/wiki\/Anton_Arcane_(New_Earth),New Earth,,public,,deceased,55,1973, January
2030,Destruction ,\/wiki\/Destruction_(New_Earth),New Earth,,secret,,living,11,1991,
2085,Hippolyta Trevor ,\/wiki\/Hippolyta_Trevor_(New_Earth),New Earth,,secret,,deceased,97,1983, February
2113,Ch'p ,\/wiki\/Ch%27p_(New_Earth),New Earth,,secret,,deceased,,1982, January
2403,Justin Ballantine ,\/wiki\/Justin_Ballantine_(New_Earth),New Earth,,secret,,living,17,1974, June
2433,Red Tornado ,\/wiki\/Red_Tornado_(New_Earth),New Earth,,secret,,living,374,1968, August
2446,Komand'r ,\/wiki\/Komand%27r_(New_Earth),New Earth,,secret,,living,,1982, September
2483,Rose Canton ,\/wiki\/Rose_Canton_(New_Earth),New Earth,,secret,,deceased,19,1947, November
2485,Jared Stevens ,\/wiki\/Jared_Stevens_(New_Earth),New Earth,,public,,deceased,54,1994, October
2603,Gregor Dosynski ,\/wiki\/Gregor_Dosynski_(New_Earth),New Earth,,secret,,deceased,4,1990, March
2604,Bobo T. Chimpanzee ,\/wiki\/Bobo_T._Chimpanzee_(New_Earth),New Earth,,,,living,88,1952, August
2605,Amy Winston ,\/wiki\/Amy_Winston_(New_Earth),New Earth,,secret,,living,63,1983, April
2606,Henry Hall ,\/wiki\/Henry_Hall_(New_Earth),New Earth,,secret,,living,175,1968, June
2607,Robert Langstrom ,\/wiki\/Robert_Langstrom_(New_Earth),New Earth,,secret,,living,130,1970, June
2608,Kole Weathers ,\/wiki\/Kole_Weathers_(New_Earth),New Earth,,secret,,deceased,38,1985, June
2609,Antonia Monetti ,\/wiki\/Antonia_Monetti_(New_Earth),New Earth,,secret,,living,122,1996, October
2610,Karen Beecher ,\/wiki\/Karen_Beecher_(New_Earth),New Earth,,secret,,living,83,1976, December
2611,Dawn Granger ,\/wiki\/Dawn_Granger_(New_Earth),New Earth,,secret,,living,124,1988, October
2612,Grant Emerson ,\/wiki\/Grant_Emerson_(New_Earth),New Earth,,public,,deceased,166,1994, April
2613,Donald Hall ,\/wiki\/Donald_Hall_(New_Earth),New Earth,,secret,,deceased,50,1968, June
2614,Ch'al Andar ,\/wiki\/Ch%27al_Andar_(New_Earth),New Earth,,secret,,living,,1975, March
2618,Tara Markov ,\/wiki\/Tara_Markov_(New_Earth),New Earth,,secret,,deceased,68,1982, December
2620,Miriam Delgado ,\/wiki\/Miriam_Delgado_(Team_Titans),Team Titans,,secret,,living,87,1991,
2623,Lilith Clay ,\/wiki\/Lilith_Clay_(New_Earth),New Earth,,secret,,deceased,107,1970, February
2624,Leonid Kovar ,\/wiki\/Leonid_Kovar_(New_Earth),New Earth,,secret,,living,108,1968, December
2625,Mary Elizabeth Kane ,\/wiki\/Mary_Elizabeth_Kane_(New_Earth),New Earth,,secret,,living,46,1989,
2645,Rip Hunter ,\/wiki\/Rip_Hunter_(New_Earth),New Earth,,secret,,living,103,1959, June
2648,Soseh Mykros ,\/wiki\/Soseh_Mykros_(New_Earth),New Earth,,secret,,deceased,15,2000, October
2651,Vivian D'Aramis ,\/wiki\/Vivian_D%27Aramis_(New_Earth),New Earth,,secret,,deceased,,1989, September
2652,Constance D'Aramis ,\/wiki\/Constance_D%27Aramis_(New_Earth),New Earth,,secret,,deceased,,1989, September
2654,Sharon Parker ,\/wiki\/Sharon_Parker_(New_Earth),New Earth,,secret,,deceased,2,1992, April
2655,Hugh Dawkins ,\/wiki\/Hugh_Dawkins_(New_Earth),New Earth,,secret,Homosexual Characters,living,74,1986, November
2656,Paco Ramone ,\/wiki\/Paco_Ramone_(New_Earth),New Earth,,public,,deceased,60,1984, October
2657,Mari McCabe ,\/wiki\/Mari_McCabe_(New_Earth),New Earth,,secret,,living,268,1981, July
2658,Seong Barclay ,\/wiki\/Seong_Barclay_(New_Earth),New Earth,,secret,,deceased,7,1995, May
2660,L-Ron ,\/wiki\/L-Ron_(New_Earth),New Earth,,public,,living,79,1988, June
2698,Niles Caulder ,\/wiki\/Niles_Caulder_(New_Earth),New Earth,,public,,living,214,1963, June
2701,Kalibak ,\/wiki\/Kalibak_(New_Earth),New Earth,,public,,deceased,82,1971, March
2702,Emily Briggs ,\/wiki\/Emily_Briggs_(New_Earth),New Earth,,public,,living,107,1985, September
2703,Kilg%re ,\/wiki\/Kilg%25re_(New_Earth),New Earth,,public,,living,24,1987, August
2705,Wandjina ,\/wiki\/Wandjina_(New_Earth),New Earth,,secret,,deceased,8,1971, February
2708,Brain ,\/wiki\/Brain_(New_Earth),New Earth,,secret,Homosexual Characters,living,77,1964, March
2711,Brother Power ,\/wiki\/Brother_Power_(New_Earth),New Earth,,secret,,living,7,1968, October
2712,Eve Aries ,\/wiki\/Eve_Aries_(Pre-Zero_Hour),Pre-Zero Hour,,public,,living,40,1961, August
2713,Siobhan McDougal ,\/wiki\/Siobhan_McDougal_(New_Earth),New Earth,,secret,,living,46,1987, December
2714,Beast With No Name ,\/wiki\/Beast_With_No_Name_(New_Earth),New Earth,,public,,living,9,1966, January
2715,Jewelee ,\/wiki\/Jewelee_(New_Earth),New Earth,,secret,,living,33,1988, July
2716,Jeanne Walker ,\/wiki\/Jeanne_Walker_(New_Earth),New Earth,,public,,living,6,1961, March
2717,Corinthian ,\/wiki\/Corinthian_(New_Earth),New Earth,,,,living,11,1989, November
2718,Congorilla ,\/wiki\/Congorilla_(New_Earth),New Earth,,public,,living,85,1959, January
2720,Athena Tremor ,\/wiki\/Athena_Tremor_(New_Earth),New Earth,,,,living,27,1966, June
2721,William King ,\/wiki\/William_King_(New_Earth),New Earth,,,,living,22,1966, June
2722,Sturgis Butterfield ,\/wiki\/Sturgis_Butterfield_(New_Earth),New Earth,,,,living,12,1989, January
2723,Herman Cramer ,\/wiki\/Herman_Cramer_(New_Earth),New Earth,,,,living,25,1966, June
2724,Myron Victor ,\/wiki\/Myron_Victor_(New_Earth),New Earth,,,,living,26,1966, June
2725,Leander Brent ,\/wiki\/Leander_Brent_(New_Earth),New Earth,,,,living,23,1966, June
2726,Chillblaine I ,\/wiki\/Chillblaine_I_(New_Earth),New Earth,,secret,,deceased,1,1992,
2727,Ivana Christina Borodin Molotova ,\/wiki\/Ivana_Christina_Borodin_Molotova_(New_Earth),New Earth,,secret,,deceased,21,1987, December
2728,Chester Runk ,\/wiki\/Chester_Runk_(New_Earth),New Earth,,public,,living,32,1988, February
2736,Thomas Kalmaku ,\/wiki\/Thomas_Kalmaku_(New_Earth),New Earth,,public,,living,176,1960, October
2738,Bernal Rojas ,\/wiki\/Bernal_Rojas_(New_Earth),New Earth,,secret,,deceased,13,1982, June
2739,Guillermo Barrera ,\/wiki\/Guillermo_Barrera_(New_Earth),New Earth,,secret,,living,23,1998, July
2740,Baron Blitzkrieg ,\/wiki\/Baron_Blitzkrieg_(New_Earth),New Earth,,secret,,deceased,,1977, September
2742,Danette Reilly ,\/wiki\/Danette_Reilly_(New_Earth),New Earth,,secret,,living,91,1981, August
2743,Susan Kent ,\/wiki\/Susan_Kent_(New_Earth),New Earth,,public,,living,2,1996, February
2745,Cain ,\/wiki\/Cain_(New_Earth),New Earth,,public,,living,72,1968, August
2746,Abel ,\/wiki\/Abel_(New_Earth),New Earth,,secret,,living,41,1969, July
2749,Arani Desai ,\/wiki\/Arani_Desai_(New_Earth),New Earth,,secret,,deceased,45,1977, September
2750,Charybdis ,\/wiki\/Charybdis_(New_Earth),New Earth,,secret,,living,11,1994, August
2751,Chemo ,\/wiki\/Chemo_(New_Earth),New Earth,,public,,living,58,1962, July
2753,William Tockman ,\/wiki\/William_Tockman_(New_Earth),New Earth,,,,deceased,32,1960, August
2754,Copperhead ,\/wiki\/Copperhead_(New_Earth),New Earth,,secret,,deceased,51,1968, July
2755,DeSaad ,\/wiki\/DeSaad_(New_Earth),New Earth,,public,,living,158,1971, May
2756,Christopher King ,\/wiki\/Christopher_King_(New_Earth),New Earth,,secret,,living,50,1981, February
2757,Robert Reed ,\/wiki\/Robert_Reed_(New_Earth),New Earth,,secret,,living,38,1966, January
2758,Victoria Grant ,\/wiki\/Victoria_Grant_(New_Earth),New Earth,,,,living,44,1981, February
2759,Nommo ,\/wiki\/Nommo_(New_Earth),New Earth,,secret,,deceased,30,1982, June
2760,Victor Darge ,\/wiki\/Victor_Darge_(New_Earth),New Earth,,public,,living,23,2001, December
2761,Rafael Sandoval ,\/wiki\/Rafael_Sandoval_(New_Earth),New Earth,,secret,,living,21,1989, August
2762,June Moone ,\/wiki\/June_Moone_(New_Earth),New Earth,,secret,,living,110,1966, April
2765,Garrett Sanford ,\/wiki\/Garrett_Sanford_(New_Earth),New Earth,,secret,,deceased,16,1974, December
2766,Salakk ,\/wiki\/Salakk_(New_Earth),New Earth,,secret,,living,155,1982, February
2769,Isaiah Crockett ,\/wiki\/Isaiah_Crockett_(New_Earth),New Earth,,secret,,living,37,1996, October
2771,Natalia Knight ,\/wiki\/Natalia_Knight_(New_Earth),New Earth,,secret,,living,29,1983, August
2772,Neptune Perkins ,\/wiki\/Neptune_Perkins_(New_Earth),New Earth,,public,,deceased,47,1945, August
2773,Bette Sans Souci ,\/wiki\/Bette_Sans_Souci_(New_Earth),New Earth,,secret,,living,60,1982, December
2775,Satanus ,\/wiki\/Satanus_(New_Earth),New Earth,,secret,,living,54,1992, August
2776,Strata ,\/wiki\/Strata_(New_Earth),New Earth,,public,,living,115,1989, February
2777,Garryn Bek ,\/wiki\/Garryn_Bek_(New_Earth),New Earth,,public,,living,72,1989, January
2778,Elaine Marsh-Morton ,\/wiki\/Elaine_Marsh-Morton_(New_Earth),New Earth,,secret,,living,44,1997, January
2780,Stealth ,\/wiki\/Stealth_(New_Earth),New Earth,,secret,,deceased,98,1989, February
2781,Klarion Bleak ,\/wiki\/Klarion_Bleak_(New_Earth),New Earth,,secret,,living,62,1973, March
2782,Andrew Van Horn ,\/wiki\/Andrew_Van_Horn_(New_Earth),New Earth,,secret,,living,24,1993, October
2783,Avruiskin of Pokolistan ,\/wiki\/Avruiskin_of_Pokolistan_(New_Earth),New Earth,,secret,,deceased,21,2001, July
2784,Fastbak ,\/wiki\/Fastbak_(New_Earth),New Earth,,public,,deceased,17,1971, November
2785,Big Bear ,\/wiki\/Big_Bear_(New_Earth),New Earth,,public,,deceased,54,1971, March
2840,Johnny Sorrow ,\/wiki\/Johnny_Sorrow_(New_Earth),New Earth,,secret,,deceased,17,1999, December
2857,Crystal Frost ,\/wiki\/Crystal_Frost_(New_Earth),New Earth,,public,,deceased,18,1978, June
2862,Louise Lincoln ,\/wiki\/Louise_Lincoln_(New_Earth),New Earth,,public,,living,71,1984, March
3009,Edward Earhart ,\/wiki\/Edward_Earhart_(New_Earth),New Earth,,public,,living,4,1978, March
3033,Doreen Day ,\/wiki\/Doreen_Day_(New_Earth),New Earth,,public,,living,,1978, March
3037,Bison-Black-As-Midnight-Sky ,\/wiki\/Bison-Black-As-Midnight-Sky_(New_Earth),New Earth,,public,,deceased,2,1982, June
3045,Black-Cloud-In-Morning ,\/wiki\/Black-Cloud-In-Morning_(New_Earth),New Earth,,secret,,deceased,12,1982, June
3046,Vanessa Tremont ,\/wiki\/Vanessa_Tremont_(New_Earth),New Earth,,,,living,3,1982, June
3068,Clifford Carmichael ,\/wiki\/Clifford_Carmichael_(New_Earth),New Earth,,secret,,deceased,61,1978, March
3367,Harold Carew ,\/wiki\/Harold_Carew_(New_Earth),New Earth,,public,,living,13,1982, July
3389,Wallace Hapgood ,\/wiki\/Wallace_Hapgood_(New_Earth),New Earth,,,,living,8,1978, June
3390,Hildy Park ,\/wiki\/Hildy_Park_(New_Earth),New Earth,,public,,living,1,1978, November
3415,Karen Lou Faulkner ,\/wiki\/Karen_Lou_Faulkner_(New_Earth),New Earth,,secret,Homosexual Characters,living,65,1987, July
3436,Lisa Sutton ,\/wiki\/Lisa_Sutton_(New_Earth),New Earth,,,,living,4,1986, December
3458,Etrigan ,\/wiki\/Etrigan_(New_Earth),New Earth,,public,,living,311,1972, September
3473,Rita Farr ,\/wiki\/Rita_Farr_(New_Earth),New Earth,,secret,,living,166,1963, June
3553,Irwin Hall ,\/wiki\/Irwin_Hall_(New_Earth),New Earth,,public,,living,18,1968, June
3604,Connie Noleski ,\/wiki\/Connie_Noleski_(New_Earth),New Earth,,,,living,8,1987,
3606,Curtis Engstrom ,\/wiki\/Curtis_Engstrom_(New_Earth),New Earth,,secret,,living,2,1992, December
3609,Gregor Gregorovich ,\/wiki\/Gregor_Gregorovich_(New_Earth),New Earth,,,,living,11,1987, December
3610,Mick Rory ,\/wiki\/Mick_Rory_(New_Earth),New Earth,,public,,living,131,1963, November
3611,Ira West ,\/wiki\/Ira_West_(New_Earth),New Earth,,public,,living,19,1963, February
3618,Jerry McGee ,\/wiki\/Jerry_McGee_(New_Earth),New Earth,,public,,living,25,1987, October
3622,Joan Williams ,\/wiki\/Joan_Williams_(New_Earth),New Earth,,public,,living,171,1940, January
3624,Jonathan Fox ,\/wiki\/Jonathan_Fox_(New_Earth),New Earth,,secret,,living,33,1990,
3628,Linda Park ,\/wiki\/Linda_Park_(New_Earth),New Earth,,public,,living,174,1989, July
3629,Malcolm Thawne ,\/wiki\/Malcolm_Thawne_(New_Earth),New Earth,,secret,,living,14,1997, November
3631,Emmaline Brady ,\/wiki\/Emmaline_Brady_(New_Earth),New Earth,,public,,living,43,1962, December
3632,Macro-Man ,\/wiki\/Macro-Man_(New_Earth),New Earth,,,,deceased,3,1986, November
3633,Mason Trollbridge ,\/wiki\/Mason_Trollbridge_(New_Earth),New Earth,,,,living,23,1988, August
3634,Mazdan ,\/wiki\/Mazdan_(Earth-One),Earth-One,,,,living,3,1956, October
3636,Nicholas Kovak ,\/wiki\/Nicholas_Kovak_(New_Earth),New Earth,,secret,,living,24,1993,
3640,Roy G. Bivolo ,\/wiki\/Roy_G._Bivolo_(New_Earth),New Earth,,secret,,deceased,31,1980, June
3644,Razer ,\/wiki\/Razer_(New_Earth),New Earth,,secret,,living,4,1993, November
3646,Savitar ,\/wiki\/Savitar_(New_Earth),New Earth,,secret,,deceased,11,1995, December
3648,Carl Sands ,\/wiki\/Carl_Sands_(New_Earth),New Earth,,secret,,living,73,1961, July
3656,Mark Mardon ,\/wiki\/Mark_Mardon_(New_Earth),New Earth,,secret,,living,152,1960, January
3657,Wizened Sage ,\/wiki\/Wizened_Sage_(New_Earth),New Earth,,secret,,living,2,1987,
3677,Radion ,\/wiki\/Radion_(New_Earth),New Earth,,secret,,living,4,1977, February
3680,Katma Tui ,\/wiki\/Katma_Tui_(New_Earth),New Earth,,public,,deceased,129,1964, July
3682,Yuga Khan ,\/wiki\/Yuga_Khan_(New_Earth),New Earth,,,,deceased,6,1990, June
3691,Will Jones ,\/wiki\/Will_Jones_(New_Earth),New Earth,,,,deceased,1,1989, October
3696,Doctor Aikens ,\/wiki\/Doctor_Aikens_(New_Earth),New Earth,,public,,living,1,1987, June
3698,Doctor Cummings ,\/wiki\/Doctor_Cummings_(New_Earth),New Earth,,public,,living,1,1987, June
3702,Eugenie Hedstrom ,\/wiki\/Eugenie_Hedstrom_(New_Earth),New Earth,,,,living,1,1987, June
3704,Doctor Peterson ,\/wiki\/Doctor_Peterson_(New_Earth),New Earth,,public,,living,1,1987, June
3719,Jason Rusch ,\/wiki\/Jason_Rusch_(New_Earth),New Earth,,secret,,living,165,2004, July
3755,Harold Halston ,\/wiki\/Harold_Halston_(New_Earth),New Earth,,,,deceased,1,1987, June
3762,Jivan Shi ,\/wiki\/Jivan_Shi_(New_Earth),New Earth,,secret,,deceased,12,1983, March
3817,Summer Day ,\/wiki\/Summer_Day_(New_Earth),New Earth,,secret,,deceased,26,1978, September
3825,William Schmitz ,\/wiki\/William_Schmitz_(New_Earth),New Earth,,,,living,2,1987, August
3899,Edward Raymond ,\/wiki\/Edward_Raymond_(New_Earth),New Earth,,secret,,living,42,1978, April
3954,Conrad Bortz ,\/wiki\/Conrad_Bortz_(New_Earth),New Earth,,,,living,5,1987, November
3996,"Thaddeus Sivana, Sr. ","\/wiki\/Thaddeus_Sivana,_Sr._(New_Earth)",New Earth,,public,,living,77,1987, April
4010,Pytor Orloff ,\/wiki\/Pytor_Orloff_(New_Earth),New Earth,,,,living,4,1987, December
4030,Clifford Steele ,\/wiki\/Clifford_Steele_(New_Earth),New Earth,,public,,living,314,1963, June
4051,Owen Slade ,\/wiki\/Owen_Slade_(New_Earth),New Earth,,,,living,2,1988, February
4061,Jarrett Parker ,\/wiki\/Jarrett_Parker_(New_Earth),New Earth,,public,,living,2,1988, March
4064,Karin Preus ,\/wiki\/Karin_Preus_(New_Earth),New Earth,,,,living,2,1988, March
4066,Eric Gunderson ,\/wiki\/Eric_Gunderson_(New_Earth),New Earth,,,,living,2,1988, March
4079,Lawrence Trainor ,\/wiki\/Lawrence_Trainor_(New_Earth),New Earth,,secret,,living,250,1963, June
4109,General Immortus ,\/wiki\/General_Immortus_(New_Earth),New Earth,,secret,,living,35,1963, June
4135,Daniel Hall ,\/wiki\/Daniel_Hall_(New_Earth),New Earth,,secret,,living,11,1991, January
4164,Alvin Rusch ,\/wiki\/Alvin_Rusch_(New_Earth),New Earth,,public,,living,25,2004, July
4170,Lorraine Reilly ,\/wiki\/Lorraine_Reilly_(New_Earth),New Earth,,secret,,living,98,1982, June
4236,Mister Gilchrist ,\/wiki\/Mister_Gilchrist_(New_Earth),New Earth,,public,,living,6,1987, October
4250,Leroy Merkyn ,\/wiki\/Leroy_Merkyn_(New_Earth),New Earth,,secret,,deceased,3,1983, July
4252,Henry Hewitt ,\/wiki\/Henry_Hewitt_(New_Earth),New Earth,,secret,,deceased,10,1983, August
4254,Jefferson Jackson ,\/wiki\/Jefferson_Jackson_(New_Earth),New Earth,,public,,living,11,1982, June
